year,1970/01,1970/02,1970/03,1970/04,1970/05,1970/06,1970/07,1970/08,1970/09,1970/10,1970/11,1970/12,1971/01,1971/02,1971/03,1971/04,1971/05,1971/06,1971/07,1971/08,1971/09,1971/10,1971/11,1971/12,1972/01,1972/02,1972/03,1972/04,1972/05,1972/06,1972/07,1972/08,1972/09,1972/10,1972/11,1972/12,1973/01,1973/02,1973/03,1973/04,1973/05,1973/06,1973/07,1973/08,1973/09,1973/10,1973/11,1973/12,1974/01,1974/02,1974/03,1974/04,1974/05,1974/06,1974/07,1974/08,1974/09,1974/10,1974/11,1974/12,1975/01,1975/02,1975/03,1975/04,1975/05,1975/06,1975/07,1975/08,1975/09,1975/10,1975/11,1975/12,1976/01,1976/02,1976/03,1976/04,1976/05,1976/06,1976/07,1976/08,1976/09,1976/10,1976/11,1976/12,1977/01,1977/02,1977/03,1977/04,1977/05,1977/06,1977/07,1977/08,1977/09,1977/10,1977/11,1977/12,1978/01,1978/02,1978/03,1978/04,1978/05,1978/06,1978/07,1978/08,1978/09,1978/10,1978/11,1978/12,1979/01,1979/02,1979/03,1979/04,1979/05,1979/06,1979/07,1979/08,1979/09,1979/10,1979/11,1979/12,1980/01,1980/02,1980/03,1980/04,1980/05,1980/06,1980/07,1980/08,1980/09,1980/10,1980/11,1980/12,1981/01,1981/02,1981/03,1981/04,1981/05,1981/06,1981/07,1981/08,1981/09,1981/10,1981/11,1981/12,1982/01,1982/02,1982/03,1982/04,1982/05,1982/06,1982/07,1982/08,1982/09,1982/10,1982/11,1982/12,1983/01,1983/02,1983/03,1983/04,1983/05,1983/06,1983/07,1983/08,1983/09,1983/10,1983/11,1983/12,1984/01,1984/02,1984/03,1984/04,1984/05,1984/06,1984/07,1984/08,1984/09,1984/10,1984/11,1984/12,1985/01,1985/02,1985/03,1985/04,1985/05,1985/06,1985/07,1985/08,1985/09,1985/10,1985/11,1985/12,1986/01,1986/02,1986/03,1986/04,1986/05,1986/06,1986/07,1986/08,1986/09,1986/10,1986/11,1986/12,1987/01,1987/02,1987/03,1987/04,1987/05,1987/06,1987/07,1987/08,1987/09,1987/10,1987/11,1987/12,1988/01,1988/02,1988/03,1988/04,1988/05,1988/06,1988/07,1988/08,1988/09,1988/10,1988/11,1988/12,1989/01,1989/02,1989/03,1989/04,1989/05,1989/06,1989/07,1989/08,1989/09,1989/10,1989/11,1989/12,1990/01,1990/02,1990/03,1990/04,1990/05,1990/06,1990/07,1990/08,1990/09,1990/10,1990/11,1990/12,1991/01,1991/02,1991/03,1991/04,1991/05,1991/06,1991/07,1991/08,1991/09,1991/10,1991/11,1991/12,1992/01,1992/02,1992/03,1992/04,1992/05,1992/06,1992/07,1992/08,1992/09,1992/10,1992/11,1992/12,1993/01,1993/02,1993/03,1993/04,1993/05,1993/06,1993/07,1993/08,1993/09,1993/10,1993/11,1993/12,1994/01,1994/02,1994/03,1994/04,1994/05,1994/06,1994/07,1994/08,1994/09,1994/10,1994/11,1994/12,1995/01,1995/02,1995/03,1995/04,1995/05,1995/06,1995/07,1995/08,1995/09,1995/10,1995/11,1995/12,1996/01,1996/02,1996/03,1996/04,1996/05,1996/06,1996/07,1996/08,1996/09,1996/10,1996/11,1996/12,1997/01,1997/02,1997/03,1997/04,1997/05,1997/06,1997/07,1997/08,1997/09,1997/10,1997/11,1997/12,1998/01,1998/02,1998/03,1998/04,1998/05,1998/06,1998/07,1998/08,1998/09,1998/10,1998/11,1998/12,1999/01,1999/02,1999/03,1999/04,1999/05,1999/06,1999/07,1999/08,1999/09,1999/10,1999/11,1999/12,2000/01,2000/02,2000/03,2000/04,2000/05,2000/06,2000/07,2000/08,2000/09,2000/10,2000/11,2000/12,2001/01,2001/02,2001/03,2001/04,2001/05,2001/06,2001/07,2001/08,2001/09,2001/10,2001/11,2001/12,2002/01,2002/02,2002/03,2002/04,2002/05,2002/06,2002/07,2002/08,2002/09,2002/10,2002/11,2002/12,2003/01,2003/02,2003/03,2003/04,2003/05,2003/06,2003/07,2003/08,2003/09,2003/10,2003/11,2003/12,2004/01,2004/02,2004/03,2004/04,2004/05,2004/06,2004/07,2004/08,2004/09,2004/10,2004/11,2004/12,2005/01,2005/02,2005/03,2005/04,2005/05,2005/06,2005/07,2005/08,2005/09,2005/10,2005/11,2005/12,2006/01,2006/02,2006/03,2006/04,2006/05,2006/06,2006/07,2006/08,2006/09,2006/10,2006/11,2006/12,2007/01,2007/02,2007/03,2007/04,2007/05,2007/06,2007/07,2007/08,2007/09,2007/10,2007/11,2007/12,2008/01,2008/02,2008/03,2008/04,2008/05,2008/06,2008/07,2008/08,2008/09,2008/10,2008/11,2008/12,2009/01,2009/02,2009/03,2009/04,2009/05,2009/06,2009/07,2009/08,2009/09,2009/10,2009/11,2009/12,2010/01,2010/02,2010/03,2010/04,2010/05,2010/06,2010/07,2010/08,2010/09,2010/10,2010/11,2010/12,2011/01,2011/02,2011/03,2011/04,2011/05,2011/06,2011/07,2011/08,2011/09,2011/10,2011/11,2011/12,2012/01,2012/02,2012/03,2012/04,2012/05,2012/06,2012/07,2012/08,2012/09,2012/10,2012/11
食料（酒類を除く）及びエネルギーを除く総合,31.3,31.4,31.5,31.8,32,32.1,32.2,32.2,32.5,32.9,33.1,33.3,33.3,33.4,33.5,34.1,34.4,34.6,34.6,34.4,34.8,34.9,35,35.1,35.1,35.3,35.4,35.9,36.1,36.3,36.6,36.4,36.7,37,37.1,37.3,37.6,37.7,38.2,39,39.7,40.2,40.7,40.8,41.5,41.9,42.4,43.3,44.3,45.4,45.8,46.7,47.5,47.9,48.8,48.7,49.2,50.3,50.6,50.8,51.2,51.2,51.3,52.8,53.2,53.5,53.6,53.3,54,54.4,54.6,54.9,55.7,55.9,56.2,57.6,58.2,58.7,58.8,58.5,59.4,59.9,60.4,61.5,61.5,61.4,61.7,63.1,64,64.1,64.2,63.9,64.5,64.9,65,65.1,65,65.2,65.6,66.5,67.4,67.4,67.6,67,67.9,68.3,68.4,68.7,68.4,68.3,68.7,69.3,70.1,70.3,70.4,69.8,70.7,71.3,71.5,71.6,72.1,71.9,72.3,73.4,74.7,75.3,75.4,74.6,75.8,76.3,76.5,76.6,76.4,76.1,76.4,77.2,78.2,78.5,78.3,77.6,79,79.4,79.5,79.6,79.2,78.9,79.1,79.8,80.7,80.9,80.6,80,81.3,81.7,81.7,81.8,81.3,80.8,81,81.8,82.8,82.9,82.6,81.6,83.2,83.6,83.8,83.8,83.3,83,83.1,83.7,85.1,85,84.8,83.9,85.1,85.9,86.1,86.1,85.9,85.6,85.9,86.6,87.1,87.2,87.1,86.9,87.4,87.7,87.8,87.9,87.5,87.5,87.6,88.3,88.8,88.9,88.7,88.4,89,89.3,89.3,89.3,88.9,88.9,89.2,89.8,90,90.1,90.1,89.8,90.2,90.5,90.6,90.5,90,89.8,90.1,90.9,91.1,91,90.9,90.7,91.1,91.5,91.6,91.7,91.3,91.2,91.6,93,93.6,93.5,93.3,93.2,93.8,94.1,94.1,94.4,94.1,93.9,94.4,95.4,95.7,95.7,95.6,95.5,96.1,96.4,96.6,96.8,96.6,96.3,96.9,97.6,98.3,98.3,98.2,97.8,98.6,99,99.2,99.3,98.8,98.8,99.5,100.5,100.9,101,100.6,100.5,101,101.3,101.4,101.5,100.7,100.6,101,102.1,102.4,102.4,102.2,102,102.5,102.7,102.6,102.5,101.7,101.5,102,102.9,103.3,103.3,102.8,102.6,103.3,103.5,103.5,103.5,102.9,102.7,103,103.6,103.7,103.7,103.4,103.2,104,103.9,104,104,103.5,103.1,103.5,104.1,104.3,104.3,103.9,103.7,104.3,104.5,104.5,104.3,103.9,103.6,104,105.7,106,106,105.6,105.3,106.7,106.9,106.9,106.8,106,105.7,106.2,106.6,106.7,106.6,106.2,106.1,106.6,106.7,106.7,106.7,106,105.5,106,106.6,106.6,106.6,106.1,106,106.4,106.6,106.5,106.4,105.7,105.5,105.9,106.1,106.4,106.1,105.9,106,105.9,105.6,105.6,105.5,104.8,104.5,104.7,105.1,105.2,105.1,104.9,105,105,104.9,104.7,104.7,103.9,103.6,103.9,104.2,104.2,104.2,103.9,104.1,104.1,104,103.9,104,103.2,103,103.4,103.8,103.9,103.9,103.9,104,104,103.9,103.7,103.7,102.8,102.6,103,103.2,103.3,103.2,103.1,103.3,103.3,103.4,103,103,102.6,102.2,102.6,102.9,103,102.8,102.6,102.7,102.9,102.9,102.5,102.6,101.8,101.6,102.1,102.3,102.5,102.4,102.3,102.3,102.4,102.5,102.3,102.3,101.6,101.3,101.6,102.1,102.2,102,101.7,102.1,102.1,102.2,102.2,102.2,101.5,101.2,101.7,102,102.1,102.1,102,102.1,102.3,102.4,102.2,102.2,101.3,101.1,101.4,101.5,101.5,101.3,101,101.1,101.2,101.2,101.1,100.9,100.5,100.3,100.6,100.4,100.2,100,99.5,99.6,99.5,100,99.8,99.7,99.1,99,99.2,99.2,99.4,99.2,99,99.1,99.1,99,98.7,98.6,98.3,98.5,98.8,98.9,98.8,98.6,98.4,98.5,98.5,98.5,98.2
