categories,1985/01,1985/02,1985/03,1985/04,1985/05,1985/06,1985/07,1985/08,1985/09,1985/10,1985/11,1985/12,1986/01,1986/02,1986/03,1986/04,1986/05,1986/06,1986/07,1986/08,1986/09,1986/10,1986/11,1986/12,1987/01,1987/02,1987/03,1987/04,1987/05,1987/06,1987/07,1987/08,1987/09,1987/10,1987/11,1987/12,1988/01,1988/02,1988/03,1988/04,1988/05,1988/06,1988/07,1988/08,1988/09,1988/10,1988/11,1988/12,1989/01,1989/02,1989/03,1989/04,1989/05,1989/06,1989/07,1989/08,1989/09,1989/10,1989/11,1989/12,1990/01,1990/02,1990/03,1990/04,1990/05,1990/06,1990/07,1990/08,1990/09,1990/10,1990/11,1990/12,1991/01,1991/02,1991/03,1991/04,1991/05,1991/06,1991/07,1991/08,1991/09,1991/10,1991/11,1991/12,1992/01,1992/02,1992/03,1992/04,1992/05,1992/06,1992/07,1992/08,1992/09,1992/10,1992/11,1992/12,1993/01,1993/02,1993/03,1993/04,1993/05,1993/06,1993/07,1993/08,1993/09,1993/10,1993/11,1993/12,1994/01,1994/02,1994/03,1994/04,1994/05,1994/06,1994/07,1994/08,1994/09,1994/10,1994/11,1994/12,1995/01,1995/02,1995/03,1995/04,1995/05,1995/06,1995/07,1995/08,1995/09,1995/10,1995/11,1995/12,1996/01,1996/02,1996/03,1996/04,1996/05,1996/06,1996/07,1996/08,1996/09,1996/10,1996/11,1996/12,1997/01,1997/02,1997/03,1997/04,1997/05,1997/06,1997/07,1997/08,1997/09,1997/10,1997/11,1997/12,1998/01,1998/02,1998/03,1998/04,1998/05,1998/06,1998/07,1998/08,1998/09,1998/10,1998/11,1998/12,1999/01,1999/02,1999/03,1999/04,1999/05,1999/06,1999/07,1999/08,1999/09,1999/10,1999/11,1999/12,2000/01,2000/02,2000/03,2000/04,2000/05,2000/06,2000/07,2000/08,2000/09,2000/10,2000/11,2000/12,2001/01,2001/02,2001/03,2001/04,2001/05,2001/06,2001/07,2001/08,2001/09,2001/10,2001/11,2001/12,2002/01,2002/02,2002/03,2002/04,2002/05,2002/06,2002/07,2002/08,2002/09,2002/10,2002/11,2002/12,2003/01,2003/02,2003/03,2003/04,2003/05,2003/06,2003/07,2003/08,2003/09,2003/10,2003/11,2003/12,2004/01,2004/02,2004/03,2004/04,2004/05,2004/06,2004/07,2004/08,2004/09,2004/10,2004/11,2004/12,2005/01,2005/02,2005/03,2005/04,2005/05,2005/06,2005/07,2005/08,2005/09,2005/10,2005/11,2005/12,2006/01,2006/02,2006/03,2006/04,2006/05,2006/06,2006/07,2006/08,2006/09,2006/10,2006/11,2006/12,2007/01,2007/02,2007/03,2007/04,2007/05,2007/06,2007/07,2007/08,2007/09,2007/10,2007/11,2007/12,2008/01,2008/02,2008/03,2008/04,2008/05,2008/06,2008/07,2008/08,2008/09,2008/10,2008/11,2008/12,2009/01,2009/02,2009/03,2009/04,2009/05,2009/06,2009/07,2009/08,2009/09,2009/10,2009/11,2009/12,2010/01,2010/02,2010/03,2010/04,2010/05,2010/06,2010/07,2010/08,2010/09,2010/10,2010/11,2010/12,2011/01,2011/02,2011/03,2011/04,2011/05,2011/06,2011/07,2011/08,2011/09,2011/10,2011/11,2011/12,2012/01,2012/02,2012/03,2012/04,2012/05,2012/06,2012/07,2012/08,2012/09,2012/10,2012/11,2012/12
CA(a+b+c),0,0,18,592,0,0,34,024,0,0,32,106,0,0,34,976,0,0,24,625,0,0,39,592,0,0,38,631,0,0,39,589,0,0,31,156,0,0,31,216,0,0,30,098,0,0,29,392,0,0,22,545,0,0,22,872,0,0,25,934,0,0,30,110,0,0,21,359,0,0,21,139,0,0,23,138,0,0,21,477,0,0,22,634,0,0,18,963,0,0,14,883,0,0,8,256,0,0,13,676,0,0,24,560,0,0,25,334,0,0,28,187,0,0,34,916,0,0,33,785,0,0,34,365,0,0,39,283,0,0,42,896,0,0,34,378,0,0,34,043,0,0,35,373,0,0,38,422,0,0,34,341,0,0,29,098,0,0,31,564,0,0,29,281,0,0,25,899,0,0,25,591,0,0,23,091,0,0,20,205,0,0,15,284,0,0,17,008,0,0,19,034,0,0,21,564,0,0,29,766,0,0,28,809,0,0,37,200,0,0,36,547,0,0,38,882,0,0,42,182,0,0,37,667,0,0,33,181,0,0,33,574,0,0,34,414,0,0,29,353,0,0,35,067,0,0,33,871,0,0,34,900,0,0,24,917,0,0,30,313,0,0,21,861,0,0,26,992,0,0,27,357,0,0,42,914,0,0,35,779,0,0,33,824,0,0,28,879,0,0,35,390,0,0,37,751,0,0,45,199,0,0,39,329,0,0,50,694,0,0,45,419,0,0,48,230,0,0,41,841,0,0,46,889,0,0,40,962,0,0,47,543,0,0,47,579,0,0,55,551,0,0,39,815,0,0,53,054,0,0,50,722,0,0,68,799,0,0,56,274,0,0,68,854,0,0,55,415,0,0,66,678,0,0,38,991,0,0,42,620,0,0,18,329,0,0,26,131,0,0,33,478,0,0,42,214,0,0,35,533,0,0,52,157,0,0,38,203,0,0,50,231,0,0,38,287,0,0,39,872,0,0,15,371,0,0,31,007,0,0,9,257,0,0,20,544,0,0,11,377,0,0,16,211,0,0,-1,096
G&S,0,0,16,177,0,0,29,309,0,0,29,079,0,0,32,171,0,0,21,980,0,0,35,289,0,0,36,084,0,0,36,254,0,0,27,742,0,0,26,246,0,0,24,372,0,0,24,571,0,0,16,816,0,0,17,642,0,0,20,260,0,0,24,631,0,0,15,706,0,0,15,297,0,0,15,420,0,0,13,272,0,0,10,434,0,0,11,163,0,0,11,601,0,0,5,430,0,0,14,392,0,0,16,307,0,0,19,765,0,0,22,455,0,0,24,197,0,0,22,579,0,0,25,683,0,0,29,595,0,0,29,037,0,0,23,768,0,0,27,463,0,0,26,745,0,0,27,671,0,0,23,605,0,0,22,368,0,0,24,701,0,0,19,920,0,0,17,648,0,0,17,191,0,0,14,786,0,0,9,148,0,0,2,066,0,0,4,411,0,0,7,549,0,0,5,182,0,0,13,903,0,0,14,765,0,0,23,830,0,0,20,271,0,0,24,454,0,0,25,630,0,0,24,944,0,0,20,602,0,0,19,243,0,0,20,232,0,0,18,574,0,0,20,446,0,0,20,545,0,0,20,676,0,0,12,631,0,0,9,721,0,0,4,948,0,0,7,943,0,0,9,508,0,0,16,167,0,0,17,743,0,0,15,031,0,0,15,749,0,0,15,085,0,0,20,847,0,0,22,711,0,0,24,910,0,0,27,585,0,0,26,117,0,0,25,141,0,0,23,118,0,0,21,248,0,0,18,181,0,0,16,281,0,0,21,220,0,0,18,391,0,0,13,717,0,0,17,252,0,0,24,101,0,0,26,790,0,0,20,661,0,0,27,462,0,0,23,339,0,0,19,439,0,0,6,946,0,0,-56,0,0,-7,430,0,0,-8,338,0,0,4,752,0,0,9,155,0,0,15,680,0,0,18,227,0,0,15,138,0,0,17,032,0,0,15,250,0,0,4,806,0,0,-15,575,0,0,-6,908,0,0,-16,104,0,0,-14,377,0,0,-19,601,0,0,-23,236,0,0,-26,925
TB,0,0,22,007,0,0,34,559,0,0,35,372,0,0,37,579,0,0,26,955,0,0,40,445,0,0,41,896,0,0,41,953,0,0,33,784,0,0,33,705,0,0,32,980,0,0,31,850,0,0,24,797,0,0,27,088,0,0,31,490,0,0,34,769,0,0,26,711,0,0,28,059,0,0,29,342,0,0,26,300,0,0,24,250,0,0,27,190,0,0,28,402,0,0,20,687,0,0,26,557,0,0,30,456,0,0,35,728,0,0,36,490,0,0,38,558,0,0,36,803,0,0,40,643,0,0,41,760,0,0,41,099,0,0,36,018,0,0,39,083,0,0,38,616,0,0,38,973,0,0,35,634,0,0,35,982,0,0,36,733,0,0,32,682,0,0,30,057,0,0,31,139,0,0,29,567,0,0,23,798,0,0,18,290,0,0,21,544,0,0,24,853,0,0,20,940,0,0,29,732,0,0,31,446,0,0,38,860,0,0,33,889,0,0,40,842,0,0,42,044,0,0,40,752,0,0,34,134,0,0,33,724,0,0,36,825,0,0,33,100,0,0,31,577,0,0,32,964,0,0,33,585,0,0,25,593,0,0,21,613,0,0,20,004,0,0,22,098,0,0,20,298,0,0,26,230,0,0,30,554,0,0,28,410,0,0,30,308,0,0,24,466,0,0,27,426,0,0,31,467,0,0,36,408,0,0,34,814,0,0,36,435,0,0,34,762,0,0,33,012,0,0,27,362,0,0,25,376,0,0,23,738,0,0,26,872,0,0,19,647,0,0,21,153,0,0,23,724,0,0,30,119,0,0,29,842,0,0,28,757,0,0,34,147,0,0,30,477,0,0,23,480,0,0,13,448,0,0,4,864,0,0,-1,514,0,0,-5,207,0,0,11,678,0,0,13,432,0,0,20,478,0,0,20,411,0,0,20,358,0,0,19,787,0,0,19,234,0,0,5,577,0,0,-10,534,0,0,-1,762,0,0,-9,446,0,0,-12,956,0,0,-11,298,0,0,-15,144,0,0,-18,654
